chain,draw,score_cpxR,score_soxR
0,9210,-503.0,-491.0
0,9220,-503.0,-491.0
0,9230,-503.0,-491.0
0,9240,-503.0,-491.0
0,9250,-503.0,-491.0
0,9260,-503.0,-491.0
0,9270,-503.0,-491.0
0,9280,-503.0,-491.0
0,9290,-503.0,-491.0
0,9300,-503.0,-491.0
0,9310,-503.0,-491.0
0,9320,-503.0,-491.0
0,9330,-503.0,-491.0
0,9340,-503.0,-491.0
0,9350,-503.0,-491.0
0,9360,-503.0,-491.0
0,9370,-503.0,-491.0
0,9380,-503.0,-491.0
0,9390,-503.0,-491.0
0,9400,-503.0,-491.0
0,9410,-503.0,-491.0
0,9420,-503.0,-491.0
0,9430,-503.0,-491.0
0,9440,-503.0,-491.0
0,9450,-503.0,-491.0
0,9460,-503.0,-491.0
0,9470,-503.0,-491.0
0,9480,-503.0,-491.0
0,9490,-503.0,-491.0
0,9500,-503.0,-491.0
0,9510,-503.0,-491.0
0,9520,-503.0,-491.0
0,9530,-503.0,-491.0
0,9540,-503.0,-491.0
0,9550,-503.0,-491.0
0,9560,-503.0,-491.0
0,9570,-503.0,-491.0
0,9580,-503.0,-491.0
0,9590,-503.0,-491.0
0,9600,-503.0,-491.0
0,9610,-503.0,-491.0
0,9620,-503.0,-491.0
0,9630,-503.0,-491.0
0,9640,-503.0,-491.0
0,9650,-503.0,-491.0
0,9660,-503.0,-491.0
0,9670,-503.0,-491.0
0,9680,-503.0,-491.0
0,9690,-503.0,-491.0
0,9700,-503.0,-491.0
0,9710,-503.0,-491.0
0,9720,-503.0,-491.0
0,9730,-503.0,-491.0
0,9740,-503.0,-491.0
0,9750,-503.0,-491.0
0,9760,-503.0,-491.0
0,9770,-503.0,-491.0
0,9780,-503.0,-491.0
0,9790,-503.0,-491.0
0,9800,-503.0,-491.0
0,9810,-503.0,-491.0
0,9820,-503.0,-491.0
0,9830,-503.0,-491.0
0,9840,-503.0,-491.0
0,9850,-503.0,-491.0
0,9860,-503.0,-491.0
0,9870,-503.0,-491.0
0,9880,-503.0,-491.0
0,9890,-503.0,-491.0
0,9900,-503.0,-491.0
0,9910,-503.0,-491.0
0,9920,-503.0,-491.0
0,9930,-503.0,-491.0
0,9940,-503.0,-491.0
0,9950,-503.0,-491.0
0,9960,-503.0,-491.0
0,9970,-503.0,-491.0
0,9980,-503.0,-491.0
0,9990,-503.0,-491.0
0,10000,-503.0,-491.0
0,10010,-503.0,-491.0
0,10020,-503.0,-491.0
0,10030,-503.0,-491.0
0,10040,-503.0,-491.0
0,10050,-503.0,-491.0
0,10060,-503.0,-491.0
0,10070,-503.0,-491.0
0,10080,-503.0,-491.0
0,10090,-503.0,-491.0
0,10100,-503.0,-491.0
0,10110,-503.0,-491.0
0,10120,-503.0,-491.0
0,10130,-503.0,-491.0
0,10140,-503.0,-491.0
0,10150,-503.0,-491.0
0,10160,-503.0,-491.0
0,10170,-503.0,-491.0
0,10180,-503.0,-491.0
0,10190,-503.0,-491.0
0,10200,-503.0,-491.0
0,10210,-503.0,-491.0
0,10220,-503.0,-491.0
0,10230,-503.0,-491.0
0,10240,-503.0,-491.0
0,10250,-503.0,-491.0
0,10260,-503.0,-491.0
0,10270,-503.0,-491.0
0,10280,-503.0,-491.0
0,10290,-503.0,-491.0
0,10300,-503.0,-491.0
0,10310,-503.0,-491.0
0,10320,-503.0,-491.0
0,10330,-503.0,-491.0
0,10340,-503.0,-491.0
0,10350,-503.0,-491.0
0,10360,-503.0,-491.0
0,10370,-503.0,-491.0
0,10380,-503.0,-491.0
0,10390,-503.0,-491.0
0,10400,-503.0,-491.0
0,10410,-503.0,-491.0
0,10420,-503.0,-491.0
0,10430,-503.0,-491.0
0,10440,-503.0,-491.0
0,10450,-503.0,-491.0
0,10460,-503.0,-491.0
0,10470,-503.0,-491.0
0,10480,-503.0,-491.0
0,10490,-503.0,-491.0
0,10500,-503.0,-491.0
0,10510,-503.0,-491.0
0,10520,-503.0,-491.0
0,10530,-503.0,-491.0
0,10540,-503.0,-491.0
0,10550,-503.0,-491.0
0,10560,-503.0,-491.0
0,10570,-503.0,-491.0
0,10580,-503.0,-491.0
0,10590,-503.0,-491.0
0,10600,-503.0,-491.0
0,10610,-503.0,-491.0
0,10620,-503.0,-491.0
0,10630,-503.0,-491.0
0,10640,-503.0,-491.0
0,10650,-503.0,-491.0
0,10660,-503.0,-491.0
0,10670,-503.0,-491.0
0,10680,-503.0,-491.0
0,10690,-503.0,-491.0
0,10700,-503.0,-491.0
0,10710,-503.0,-491.0
0,10720,-503.0,-491.0
0,10730,-503.0,-491.0
0,10740,-503.0,-491.0
0,10750,-503.0,-491.0
0,10760,-503.0,-491.0
0,10770,-503.0,-491.0
0,10780,-503.0,-491.0
0,10790,-503.0,-491.0
0,10800,-503.0,-491.0
0,10810,-503.0,-491.0
0,10820,-503.0,-491.0
0,10830,-503.0,-491.0
0,10840,-503.0,-491.0
0,10850,-503.0,-491.0
0,10860,-503.0,-491.0
0,10870,-503.0,-491.0
0,10880,-503.0,-491.0
0,10890,-503.0,-491.0
0,10900,-503.0,-491.0
0,10910,-503.0,-491.0
0,10920,-503.0,-491.0
0,10930,-503.0,-491.0
0,10940,-503.0,-491.0
0,10950,-503.0,-491.0
0,10960,-503.0,-491.0
0,10970,-503.0,-491.0
0,10980,-503.0,-491.0
0,10990,-503.0,-491.0
0,11000,-503.0,-491.0
0,11010,-503.0,-491.0
0,11020,-503.0,-491.0
0,11030,-503.0,-491.0
0,11040,-503.0,-491.0
0,11050,-503.0,-491.0
0,11060,-503.0,-491.0
0,11070,-503.0,-491.0
0,11080,-503.0,-491.0
0,11090,-503.0,-491.0
0,11100,-503.0,-491.0
0,11110,-503.0,-491.0
0,11120,-503.0,-491.0
0,11130,-503.0,-491.0
0,11140,-503.0,-491.0
0,11150,-503.0,-491.0
0,11160,-503.0,-491.0
0,11170,-503.0,-491.0
0,11180,-503.0,-491.0
0,11190,-503.0,-491.0
0,11200,-503.0,-491.0
0,11210,-503.0,-491.0
0,11220,-503.0,-491.0
0,11230,-503.0,-491.0
0,11240,-503.0,-491.0
0,11250,-503.0,-491.0
0,11260,-503.0,-491.0
0,11270,-503.0,-491.0
0,11280,-503.0,-491.0
0,11290,-503.0,-491.0
0,11300,-503.0,-491.0
0,11310,-503.0,-491.0
0,11320,-503.0,-491.0
0,11330,-503.0,-491.0
0,11340,-503.0,-491.0
0,11350,-503.0,-491.0
0,11360,-503.0,-491.0
0,11370,-503.0,-491.0
0,11380,-503.0,-491.0
0,11390,-503.0,-491.0
0,11400,-503.0,-491.0
0,11410,-503.0,-491.0
0,11420,-503.0,-491.0
0,11430,-503.0,-491.0
0,11440,-503.0,-491.0
0,11450,-503.0,-491.0
0,11460,-503.0,-491.0
0,11470,-503.0,-491.0
0,11480,-503.0,-491.0
0,11490,-503.0,-491.0
0,11500,-503.0,-491.0
0,11510,-503.0,-491.0
0,11520,-503.0,-491.0
0,11530,-503.0,-491.0
0,11540,-503.0,-491.0
0,11550,-503.0,-491.0
0,11560,-503.0,-491.0
0,11570,-503.0,-491.0
0,11580,-503.0,-491.0
0,11590,-503.0,-491.0
0,11600,-503.0,-491.0
0,11610,-503.0,-491.0
0,11620,-503.0,-491.0
0,11630,-503.0,-491.0
0,11640,-503.0,-491.0
0,11650,-503.0,-491.0
0,11660,-503.0,-491.0
0,11670,-503.0,-491.0
0,11680,-503.0,-491.0
0,11690,-503.0,-491.0
0,11700,-503.0,-491.0
0,11710,-503.0,-491.0
0,11720,-503.0,-491.0
0,11730,-503.0,-491.0
0,11740,-503.0,-491.0
0,11750,-503.0,-491.0
0,11760,-503.0,-491.0
0,11770,-503.0,-491.0
0,11780,-503.0,-491.0
0,11790,-503.0,-491.0
0,11800,-503.0,-491.0
0,11810,-503.0,-491.0
0,11820,-503.0,-491.0
0,11830,-503.0,-491.0
0,11840,-503.0,-491.0
0,11850,-503.0,-491.0
0,11860,-503.0,-491.0
0,11870,-503.0,-491.0
0,11880,-503.0,-491.0
0,11890,-503.0,-491.0
0,11900,-503.0,-491.0
0,11910,-503.0,-491.0
0,11920,-503.0,-491.0
0,11930,-503.0,-491.0
0,11940,-503.0,-491.0
0,11950,-503.0,-491.0
0,11960,-503.0,-491.0
0,11970,-503.0,-491.0
0,11980,-503.0,-491.0
0,11990,-503.0,-491.0
0,12000,-503.0,-491.0
0,12010,-503.0,-491.0
0,12020,-503.0,-491.0
0,12030,-503.0,-491.0
0,12040,-503.0,-491.0
0,12050,-503.0,-491.0
0,12060,-503.0,-491.0
0,12070,-503.0,-491.0
0,12080,-503.0,-491.0
0,12090,-503.0,-491.0
0,12100,-503.0,-491.0
0,12110,-503.0,-491.0
0,12120,-503.0,-491.0
0,12130,-503.0,-491.0
0,12140,-503.0,-491.0
0,12150,-503.0,-491.0
0,12160,-503.0,-491.0
0,12170,-503.0,-491.0
0,12180,-503.0,-491.0
0,12190,-503.0,-491.0
0,12200,-503.0,-491.0
0,12210,-503.0,-491.0
0,12220,-503.0,-491.0
0,12230,-503.0,-491.0
0,12240,-503.0,-491.0
0,12250,-503.0,-491.0
0,12260,-503.0,-491.0
0,12270,-503.0,-491.0
0,12280,-503.0,-491.0
0,12290,-503.0,-491.0
0,12300,-503.0,-491.0
0,12310,-503.0,-491.0
0,12320,-503.0,-491.0
0,12330,-503.0,-491.0
0,12340,-503.0,-491.0
0,12350,-503.0,-491.0
0,12360,-503.0,-491.0
0,12370,-503.0,-491.0
0,12380,-503.0,-491.0
0,12390,-503.0,-491.0
0,12400,-503.0,-491.0
0,12410,-503.0,-491.0
0,12420,-503.0,-491.0
0,12430,-503.0,-491.0
0,12440,-503.0,-491.0
0,12450,-503.0,-491.0
0,12460,-503.0,-491.0
0,12470,-503.0,-491.0
0,12480,-503.0,-491.0
0,12490,-503.0,-491.0
0,12500,-503.0,-491.0
0,12510,-503.0,-491.0
0,12520,-503.0,-491.0
0,12530,-503.0,-491.0
0,12540,-503.0,-491.0
0,12550,-503.0,-491.0
0,12560,-503.0,-491.0
0,12570,-503.0,-491.0
0,12580,-503.0,-491.0
0,12590,-503.0,-491.0
0,12600,-503.0,-491.0
0,12610,-503.0,-491.0
0,12620,-503.0,-491.0
0,12630,-503.0,-491.0
0,12640,-503.0,-491.0
0,12650,-503.0,-491.0
0,12660,-503.0,-491.0
0,12670,-503.0,-491.0
0,12680,-503.0,-491.0
0,12690,-503.0,-491.0
0,12700,-503.0,-491.0
0,12710,-503.0,-491.0
0,12720,-503.0,-491.0
0,12730,-503.0,-491.0
0,12740,-503.0,-491.0
0,12750,-503.0,-491.0
0,12760,-503.0,-491.0
0,12770,-503.0,-491.0
0,12780,-503.0,-491.0
0,12790,-503.0,-491.0
0,12800,-503.0,-491.0
0,12810,-503.0,-491.0
0,12820,-503.0,-491.0
0,12830,-503.0,-491.0
0,12840,-503.0,-491.0
0,12850,-503.0,-491.0
0,12860,-503.0,-491.0
0,12870,-503.0,-491.0
0,12880,-503.0,-491.0
0,12890,-503.0,-491.0
0,12900,-503.0,-491.0
0,12910,-503.0,-491.0
0,12920,-503.0,-491.0
0,12930,-503.0,-491.0
0,12940,-503.0,-491.0
0,12950,-503.0,-491.0
0,12960,-503.0,-491.0
0,12970,-503.0,-491.0
0,12980,-503.0,-491.0
0,12990,-503.0,-491.0
0,13000,-503.0,-491.0
0,13010,-503.0,-491.0
0,13020,-503.0,-491.0
0,13030,-503.0,-491.0
0,13040,-503.0,-491.0
0,13050,-503.0,-491.0
0,13060,-503.0,-491.0
0,13070,-503.0,-491.0
0,13080,-503.0,-491.0
0,13090,-503.0,-491.0
0,13100,-503.0,-491.0
0,13110,-503.0,-491.0
0,13120,-503.0,-491.0
0,13130,-503.0,-491.0
0,13140,-503.0,-491.0
0,13150,-503.0,-491.0
0,13160,-503.0,-491.0
0,13170,-503.0,-491.0
0,13180,-503.0,-491.0
0,13190,-503.0,-491.0
0,13200,-503.0,-491.0
0,13210,-503.0,-491.0
0,13220,-503.0,-491.0
0,13230,-503.0,-491.0
0,13240,-503.0,-491.0
0,13250,-503.0,-491.0
0,13260,-503.0,-491.0
0,13270,-503.0,-491.0
0,13280,-503.0,-491.0
0,13290,-503.0,-491.0
0,13300,-503.0,-491.0
0,13310,-503.0,-491.0
0,13320,-503.0,-491.0
0,13330,-503.0,-491.0
0,13340,-503.0,-491.0
0,13350,-503.0,-491.0
0,13360,-503.0,-491.0
0,13370,-503.0,-491.0
0,13380,-503.0,-491.0
0,13390,-503.0,-491.0
0,13400,-503.0,-491.0
0,13410,-503.0,-491.0
0,13420,-503.0,-491.0
0,13430,-503.0,-491.0
0,13440,-503.0,-491.0
0,13450,-503.0,-491.0
0,13460,-503.0,-491.0
0,13470,-503.0,-491.0
0,13480,-503.0,-491.0
0,13490,-503.0,-491.0
0,13500,-503.0,-491.0
0,13510,-503.0,-491.0
0,13520,-503.0,-491.0
0,13530,-503.0,-491.0
0,13540,-503.0,-491.0
0,13550,-503.0,-491.0
0,13560,-503.0,-491.0
0,13570,-503.0,-491.0
0,13580,-503.0,-491.0
0,13590,-503.0,-491.0
0,13600,-503.0,-491.0
0,13610,-503.0,-491.0
0,13620,-503.0,-491.0
0,13630,-503.0,-491.0
0,13640,-503.0,-491.0
0,13650,-503.0,-491.0
0,13660,-503.0,-491.0
0,13670,-503.0,-491.0
0,13680,-503.0,-491.0
0,13690,-503.0,-491.0
0,13700,-503.0,-491.0
0,13710,-503.0,-491.0
0,13720,-503.0,-491.0
0,13730,-503.0,-491.0
0,13740,-503.0,-491.0
0,13750,-503.0,-491.0
0,13760,-503.0,-491.0
0,13770,-503.0,-491.0
0,13780,-503.0,-491.0
0,13790,-503.0,-491.0
0,13800,-503.0,-491.0
0,13810,-503.0,-491.0
0,13820,-503.0,-491.0
0,13830,-503.0,-491.0
0,13840,-503.0,-491.0
0,13850,-503.0,-491.0
0,13860,-503.0,-491.0
0,13870,-503.0,-491.0
0,13880,-503.0,-491.0
0,13890,-503.0,-491.0
0,13900,-503.0,-491.0
0,13910,-503.0,-491.0
0,13920,-503.0,-491.0
0,13930,-503.0,-491.0
0,13940,-503.0,-491.0
0,13950,-503.0,-491.0
0,13960,-503.0,-491.0
0,13970,-503.0,-491.0
0,13980,-503.0,-491.0
0,13990,-503.0,-491.0
0,14000,-503.0,-491.0
0,14010,-503.0,-491.0
0,14020,-503.0,-491.0
0,14030,-503.0,-491.0
0,14040,-503.0,-491.0
0,14050,-503.0,-491.0
0,14060,-503.0,-491.0
0,14070,-503.0,-491.0
0,14080,-503.0,-491.0
0,14090,-503.0,-491.0
0,14100,-503.0,-491.0
0,14110,-503.0,-491.0
0,14120,-503.0,-491.0
0,14130,-503.0,-491.0
0,14140,-503.0,-491.0
0,14150,-503.0,-491.0
0,14160,-503.0,-491.0
0,14170,-503.0,-491.0
0,14180,-503.0,-491.0
0,14190,-503.0,-491.0
0,14200,-503.0,-491.0
0,14210,-503.0,-491.0
0,14220,-503.0,-491.0
0,14230,-503.0,-491.0
0,14240,-503.0,-491.0
0,14250,-503.0,-491.0
0,14260,-503.0,-491.0
0,14270,-503.0,-491.0
0,14280,-503.0,-491.0
0,14290,-503.0,-491.0
0,14300,-503.0,-491.0
0,14310,-503.0,-491.0
0,14320,-503.0,-491.0
0,14330,-503.0,-491.0
0,14340,-503.0,-491.0
0,14350,-503.0,-491.0
0,14360,-503.0,-491.0
0,14370,-503.0,-491.0
0,14380,-503.0,-491.0
0,14390,-503.0,-491.0
0,14400,-503.0,-491.0
0,14410,-503.0,-491.0
0,14420,-503.0,-491.0
0,14430,-503.0,-491.0
0,14440,-503.0,-491.0
0,14450,-503.0,-491.0
0,14460,-503.0,-491.0
0,14470,-503.0,-491.0
0,14480,-503.0,-491.0
0,14490,-503.0,-491.0
0,14500,-503.0,-491.0
0,14510,-503.0,-491.0
0,14520,-503.0,-491.0
0,14530,-503.0,-491.0
0,14540,-503.0,-491.0
0,14550,-503.0,-491.0
0,14560,-503.0,-491.0
0,14570,-503.0,-491.0
0,14580,-503.0,-491.0
0,14590,-503.0,-491.0
0,14600,-503.0,-491.0
0,14610,-503.0,-491.0
0,14620,-503.0,-491.0
0,14630,-503.0,-491.0
0,14640,-503.0,-491.0
0,14650,-503.0,-491.0
0,14660,-503.0,-491.0
0,14670,-503.0,-491.0
0,14680,-503.0,-491.0
0,14690,-503.0,-491.0
0,14700,-503.0,-491.0
0,14710,-503.0,-491.0
0,14720,-503.0,-491.0
0,14730,-503.0,-491.0
0,14740,-503.0,-491.0
0,14750,-503.0,-491.0
0,14760,-503.0,-491.0
0,14770,-503.0,-491.0
0,14780,-503.0,-491.0
0,14790,-503.0,-491.0
0,14800,-503.0,-491.0
0,14810,-503.0,-491.0
0,14820,-503.0,-491.0
0,14830,-503.0,-491.0
0,14840,-503.0,-491.0
0,14850,-503.0,-491.0
0,14860,-503.0,-491.0
0,14870,-503.0,-491.0
0,14880,-503.0,-491.0
0,14890,-503.0,-491.0
0,14900,-503.0,-491.0
0,14910,-503.0,-491.0
0,14920,-503.0,-491.0
0,14930,-503.0,-491.0
0,14940,-503.0,-491.0
0,14950,-503.0,-491.0
0,14960,-503.0,-491.0
0,14970,-503.0,-491.0
0,14980,-503.0,-491.0
0,14990,-503.0,-491.0
0,15000,-503.0,-491.0
0,15010,-503.0,-491.0
0,15020,-503.0,-491.0
0,15030,-503.0,-491.0
0,15040,-503.0,-491.0
0,15050,-503.0,-491.0
0,15060,-503.0,-491.0
0,15070,-503.0,-491.0
0,15080,-503.0,-491.0
0,15090,-503.0,-491.0
0,15100,-503.0,-491.0
0,15110,-503.0,-491.0
0,15120,-503.0,-491.0
0,15130,-503.0,-491.0
0,15140,-503.0,-491.0
0,15150,-503.0,-491.0
0,15160,-503.0,-491.0
0,15170,-503.0,-491.0
0,15180,-503.0,-491.0
0,15190,-503.0,-491.0
0,15200,-503.0,-491.0
0,15210,-503.0,-491.0
0,15220,-503.0,-491.0
0,15230,-503.0,-491.0
0,15240,-503.0,-491.0
0,15250,-503.0,-491.0
0,15260,-503.0,-491.0
0,15270,-503.0,-491.0
0,15280,-503.0,-491.0
0,15290,-503.0,-491.0
0,15300,-503.0,-491.0
0,15310,-503.0,-491.0
0,15320,-503.0,-491.0
0,15330,-503.0,-491.0
0,15340,-503.0,-491.0
0,15350,-503.0,-491.0
0,15360,-503.0,-491.0
0,15370,-503.0,-491.0
0,15380,-503.0,-491.0
0,15390,-503.0,-491.0
0,15400,-503.0,-491.0
0,15410,-503.0,-491.0
0,15420,-503.0,-491.0
0,15430,-503.0,-491.0
0,15440,-503.0,-491.0
0,15450,-503.0,-491.0
0,15460,-503.0,-491.0
0,15470,-503.0,-491.0
0,15480,-503.0,-491.0
0,15490,-503.0,-491.0
0,15500,-503.0,-491.0
0,15510,-503.0,-491.0
0,15520,-503.0,-491.0
0,15530,-503.0,-491.0
0,15540,-503.0,-491.0
0,15550,-503.0,-491.0
0,15560,-503.0,-491.0
0,15570,-503.0,-491.0
0,15580,-503.0,-491.0
0,15590,-503.0,-491.0
0,15600,-503.0,-491.0
0,15610,-503.0,-491.0
0,15620,-503.0,-491.0
0,15630,-503.0,-491.0
0,15640,-503.0,-491.0
0,15650,-503.0,-491.0
0,15660,-503.0,-491.0
0,15670,-503.0,-491.0
0,15680,-503.0,-491.0
0,15690,-503.0,-491.0
0,15700,-503.0,-491.0
0,15710,-503.0,-491.0
0,15720,-503.0,-491.0
0,15730,-503.0,-491.0
0,15740,-503.0,-491.0
0,15750,-503.0,-491.0
0,15760,-503.0,-491.0
0,15770,-503.0,-491.0
0,15780,-503.0,-491.0
0,15790,-503.0,-491.0
0,15800,-503.0,-491.0
0,15810,-503.0,-491.0
0,15820,-503.0,-491.0
0,15830,-503.0,-491.0
0,15840,-503.0,-491.0
0,15850,-503.0,-491.0
0,15860,-503.0,-491.0
0,15870,-503.0,-491.0
0,15880,-503.0,-491.0
0,15890,-503.0,-491.0
0,15900,-503.0,-491.0
0,15910,-503.0,-491.0
0,15920,-503.0,-491.0
0,15930,-503.0,-491.0
0,15940,-503.0,-491.0
0,15950,-503.0,-491.0
0,15960,-503.0,-491.0
0,15970,-503.0,-491.0
0,15980,-503.0,-491.0
0,15990,-503.0,-491.0
0,16000,-503.0,-491.0
0,16010,-503.0,-491.0
0,16020,-503.0,-491.0
0,16030,-503.0,-491.0
0,16040,-503.0,-491.0
0,16050,-503.0,-491.0
0,16060,-503.0,-491.0
0,16070,-503.0,-491.0
0,16080,-503.0,-491.0
0,16090,-503.0,-491.0
0,16100,-503.0,-491.0
0,16110,-503.0,-491.0
0,16120,-503.0,-491.0
0,16130,-503.0,-491.0
0,16140,-503.0,-491.0
0,16150,-503.0,-491.0
0,16160,-503.0,-491.0
0,16170,-503.0,-491.0
0,16180,-503.0,-491.0
0,16190,-503.0,-491.0
0,16200,-503.0,-491.0
0,16210,-503.0,-491.0
0,16220,-503.0,-491.0
0,16230,-503.0,-491.0
0,16240,-503.0,-491.0
0,16250,-503.0,-491.0
0,16260,-503.0,-491.0
0,16270,-503.0,-491.0
0,16280,-503.0,-491.0
0,16290,-503.0,-491.0
0,16300,-503.0,-491.0
0,16310,-503.0,-491.0
0,16320,-503.0,-491.0
0,16330,-503.0,-491.0
0,16340,-503.0,-491.0
0,16350,-503.0,-491.0
0,16360,-503.0,-491.0
0,16370,-503.0,-491.0
0,16380,-503.0,-491.0
0,16390,-503.0,-491.0
0,16400,-503.0,-491.0
0,16410,-503.0,-491.0
0,16420,-503.0,-491.0
0,16430,-503.0,-491.0
0,16440,-503.0,-491.0
0,16450,-503.0,-491.0
0,16460,-503.0,-491.0
0,16470,-503.0,-491.0
0,16480,-503.0,-491.0
0,16490,-503.0,-491.0
0,16500,-503.0,-491.0
0,16510,-503.0,-491.0
0,16520,-503.0,-491.0
0,16530,-503.0,-491.0
0,16540,-503.0,-491.0
0,16550,-503.0,-491.0
0,16560,-503.0,-491.0
0,16570,-503.0,-491.0
0,16580,-503.0,-491.0
0,16590,-503.0,-491.0
0,16600,-503.0,-491.0
0,16610,-503.0,-491.0
0,16620,-503.0,-491.0
0,16630,-503.0,-491.0
0,16640,-503.0,-491.0
0,16650,-503.0,-491.0
0,16660,-503.0,-491.0
0,16670,-503.0,-491.0
0,16680,-503.0,-491.0
0,16690,-503.0,-491.0
0,16700,-503.0,-491.0
0,16710,-503.0,-491.0
0,16720,-503.0,-491.0
0,16730,-503.0,-491.0
0,16740,-503.0,-491.0
0,16750,-503.0,-491.0
0,16760,-503.0,-491.0
0,16770,-503.0,-491.0
0,16780,-503.0,-491.0
0,16790,-503.0,-491.0
0,16800,-503.0,-491.0
0,16810,-503.0,-491.0
0,16820,-503.0,-491.0
0,16830,-503.0,-491.0
0,16840,-503.0,-491.0
0,16850,-503.0,-491.0
0,16860,-503.0,-491.0
0,16870,-503.0,-491.0
0,16880,-503.0,-491.0
0,16890,-503.0,-491.0
0,16900,-503.0,-491.0
0,16910,-503.0,-491.0
0,16920,-503.0,-491.0
0,16930,-503.0,-491.0
0,16940,-503.0,-491.0
0,16950,-503.0,-491.0
0,16960,-503.0,-491.0
0,16970,-503.0,-491.0
0,16980,-503.0,-491.0
0,16990,-503.0,-491.0
0,17000,-503.0,-491.0
0,17010,-503.0,-491.0
0,17020,-503.0,-491.0
0,17030,-503.0,-491.0
0,17040,-503.0,-491.0
0,17050,-503.0,-491.0
0,17060,-503.0,-491.0
0,17070,-503.0,-491.0
0,17080,-503.0,-491.0
0,17090,-503.0,-491.0
0,17100,-503.0,-491.0
0,17110,-503.0,-491.0
0,17120,-503.0,-491.0
0,17130,-503.0,-491.0
0,17140,-503.0,-491.0
0,17150,-503.0,-491.0
0,17160,-503.0,-491.0
0,17170,-503.0,-491.0
0,17180,-503.0,-491.0
0,17190,-503.0,-491.0
0,17200,-503.0,-491.0
0,17210,-503.0,-491.0
0,17220,-503.0,-491.0
0,17230,-503.0,-491.0
0,17240,-503.0,-491.0
0,17250,-503.0,-491.0
0,17260,-503.0,-491.0
0,17270,-503.0,-491.0
0,17280,-503.0,-491.0
0,17290,-503.0,-491.0
0,17300,-503.0,-491.0
0,17310,-503.0,-491.0
0,17320,-503.0,-491.0
0,17330,-503.0,-491.0
0,17340,-503.0,-491.0
0,17350,-503.0,-491.0
0,17360,-503.0,-491.0
0,17370,-503.0,-491.0
0,17380,-503.0,-491.0
0,17390,-503.0,-491.0
0,17400,-503.0,-491.0
0,17410,-503.0,-491.0
0,17420,-503.0,-491.0
0,17430,-503.0,-491.0
0,17440,-503.0,-491.0
0,17450,-503.0,-491.0
0,17460,-503.0,-491.0
0,17470,-503.0,-491.0
0,17480,-503.0,-491.0
0,17490,-503.0,-491.0
0,17500,-503.0,-491.0
0,17510,-503.0,-491.0
0,17520,-503.0,-491.0
0,17530,-503.0,-491.0
0,17540,-503.0,-491.0
0,17550,-503.0,-491.0
0,17560,-503.0,-491.0
0,17570,-503.0,-491.0
0,17580,-503.0,-491.0
0,17590,-503.0,-491.0
0,17600,-503.0,-491.0
0,17610,-503.0,-491.0
0,17620,-503.0,-491.0
0,17630,-503.0,-491.0
0,17640,-503.0,-491.0
0,17650,-503.0,-491.0
0,17660,-503.0,-491.0
0,17670,-503.0,-491.0
0,17680,-503.0,-491.0
0,17690,-503.0,-491.0
0,17700,-503.0,-491.0
0,17710,-503.0,-491.0
0,17720,-503.0,-491.0
0,17730,-503.0,-491.0
0,17740,-503.0,-491.0
0,17750,-503.0,-491.0
0,17760,-503.0,-491.0
0,17770,-503.0,-491.0
0,17780,-503.0,-491.0
0,17790,-503.0,-491.0
0,17800,-503.0,-491.0
0,17810,-503.0,-491.0
0,17820,-503.0,-491.0
0,17830,-503.0,-491.0
0,17840,-503.0,-491.0
0,17850,-503.0,-491.0
0,17860,-503.0,-491.0
0,17870,-503.0,-491.0
0,17880,-503.0,-491.0
0,17890,-503.0,-491.0
0,17900,-503.0,-491.0
0,17910,-503.0,-491.0
0,17920,-503.0,-491.0
0,17930,-503.0,-491.0
0,17940,-503.0,-491.0
0,17950,-503.0,-491.0
0,17960,-503.0,-491.0
0,17970,-503.0,-491.0
0,17980,-503.0,-491.0
0,17990,-503.0,-491.0
0,18000,-503.0,-491.0
0,18010,-503.0,-491.0
0,18020,-503.0,-491.0
0,18030,-503.0,-491.0
0,18040,-503.0,-491.0
0,18050,-503.0,-491.0
0,18060,-503.0,-491.0
0,18070,-503.0,-491.0
0,18080,-503.0,-491.0
0,18090,-503.0,-491.0
0,18100,-503.0,-491.0
0,18110,-503.0,-491.0
0,18120,-503.0,-491.0
0,18130,-503.0,-491.0
0,18140,-503.0,-491.0
0,18150,-503.0,-491.0
0,18160,-503.0,-491.0
0,18170,-503.0,-491.0
0,18180,-503.0,-491.0
0,18190,-503.0,-491.0
0,18200,-503.0,-491.0
0,18210,-503.0,-491.0
0,18220,-503.0,-491.0
0,18230,-503.0,-491.0
0,18240,-503.0,-491.0
0,18250,-503.0,-491.0
0,18260,-503.0,-491.0
0,18270,-503.0,-491.0
0,18280,-503.0,-491.0
0,18290,-503.0,-491.0
0,18300,-503.0,-491.0
0,18310,-503.0,-491.0
0,18320,-503.0,-491.0
0,18330,-503.0,-491.0
0,18340,-503.0,-491.0
0,18350,-503.0,-491.0
0,18360,-503.0,-491.0
0,18370,-503.0,-491.0
0,18380,-503.0,-491.0
0,18390,-503.0,-491.0
0,18400,-503.0,-491.0
0,18410,-503.0,-491.0
0,18420,-503.0,-491.0
0,18430,-503.0,-491.0
0,18440,-503.0,-491.0
0,18450,-503.0,-491.0
0,18460,-503.0,-491.0
0,18470,-503.0,-491.0
0,18480,-503.0,-491.0
0,18490,-503.0,-491.0
0,18500,-503.0,-491.0
0,18510,-503.0,-491.0
0,18520,-503.0,-491.0
